"PROBE_ID"	"SYMBOL"	"alt_Symbol"	"1.AVG_Signal"	"1.Detection.Pval"	"1.NARRAYS"	"1.ARRAY_STDEV"	"1.BEAD_STDERR"	"1.Avg_NBEADS"	"2.AVG_Signal"	"2.Detection.Pval"	"2.NARRAYS"	"2.ARRAY_STDEV"	"2.BEAD_STDERR"	"2.Avg_NBEADS"	"3.AVG_Signal"	"3.Detection.Pval"	"3.NARRAYS"	"3.ARRAY_STDEV"	"3.BEAD_STDERR"	"3.Avg_NBEADS"	"4.AVG_Signal"	"4.Detection.Pval"	"4.NARRAYS"	"4.ARRAY_STDEV"	"4.BEAD_STDERR"	"4.Avg_NBEADS"	"5.AVG_Signal"	"5.Detection.Pval"	"5.NARRAYS"	"5.ARRAY_STDEV"	"5.BEAD_STDERR"	"5.Avg_NBEADS"	"6.AVG_Signal"	"6.Detection.Pval"	"6.NARRAYS"	"6.ARRAY_STDEV"	"6.BEAD_STDERR"	"6.Avg_NBEADS"	"7.AVG_Signal"	"7.Detection.Pval"	"7.NARRAYS"	"7.ARRAY_STDEV"	"7.BEAD_STDERR"	"7.Avg_NBEADS"	"8.AVG_Signal"	"8.Detection.Pval"	"8.NARRAYS"	"8.ARRAY_STDEV"	"8.BEAD_STDERR"	"8.Avg_NBEADS"	"9.AVG_Signal"	"9.Detection.Pval"	"9.NARRAYS"	"9.ARRAY_STDEV"	"9.BEAD_STDERR"	"9.Avg_NBEADS"	"10.AVG_Signal"	"10.Detection.Pval"	"10.NARRAYS"	"10.ARRAY_STDEV"	"10.BEAD_STDERR"	"10.Avg_NBEADS"	"11.AVG_Signal"	"11.Detection.Pval"	"11.NARRAYS"	"11.ARRAY_STDEV"	"11.BEAD_STDERR"	"11.Avg_NBEADS"	"12.AVG_Signal"	"12.Detection.Pval"	"12.NARRAYS"	"12.ARRAY_STDEV"	"12.BEAD_STDERR"	"12.Avg_NBEADS"	"13.AVG_Signal"	"13.Detection.Pval"	"13.NARRAYS"	"13.ARRAY_STDEV"	"13.BEAD_STDERR"	"13.Avg_NBEADS"	"14.AVG_Signal"	"14.Detection.Pval"	"14.NARRAYS"	"14.ARRAY_STDEV"	"14.BEAD_STDERR"	"14.Avg_NBEADS"	"15.AVG_Signal"	"15.Detection.Pval"	"15.NARRAYS"	"15.ARRAY_STDEV"	"15.BEAD_STDERR"	"15.Avg_NBEADS"
"298"	"ILMN_2390227"	"TBC1D9B"	"TBC1D9B"	619.5046	0	1	NA	41.44828	20	453.1752	0	1	NA	59.41785	12	523.2617	0	1	NA	26.17374	19	237.8527	0	1	NA	22.97833	15	264.7136	0	1	NA	12.82062	21	534.504	0	1	NA	22.65752	17	520.725	0	1	NA	27.52798	22	585.192	0	1	NA	22.01502	29	232.9996	0	1	NA	21.05848	13	264.3472	0	1	NA	13.33048	30	619.4536	0	1	NA	36.33802	13	563.6711	0	1	NA	36.45332	23	646.5837	0	1	NA	27.94228	26	225.6289	0	1	NA	11.42311	21	259.4592	0	1	NA	18.16046	17
"299"	"ILMN_1693045"	"TMED1"	"TMED1"	657.5366	0	1	NA	31.1657	27	616.6733	0	1	NA	43.06823	29	616.3362	0	1	NA	27.16088	31	345.3624	0	1	NA	13.15518	27	472.0306	0	1	NA	24.24027	21	605.2019	0	1	NA	27.69833	24	586.6268	0	1	NA	26.30126	28	670.2842	0	1	NA	23.5663	24	317.5955	0	1	NA	18.97222	21	366.1235	0	1	NA	13.64952	30	761.7866	0	1	NA	42.05336	26	632.0631	0	1	NA	35.3249	23	691.2411	0	1	NA	47.28743	24	317.951	0	1	NA	14.73598	18	443.5024	0	1	NA	23.28913	20
"300"	"ILMN_1736585"	"TMED10"	"TMED10"	922.3092	0	1	NA	70.3503	28	820.5646	0	1	NA	76.63066	24	779.6642	0	1	NA	75.6974	26	335.1831	0	1	NA	25.29397	21	383.8922	0	1	NA	22.29557	32	734.267	0	1	NA	41.04102	30	604.5222	0	1	NA	29.10987	27	856.1003	0	1	NA	44.46712	32	272.3701	0	1	NA	12.8301	39	310.4401	0	1	NA	19.47673	32	967.9454	0	1	NA	62.96529	28	766.4171	0	1	NA	57.24609	32	840.4641	0	1	NA	41.417	35	334.9256	0	1	NA	20.05746	31	436.1541	0	1	NA	23.24904	26
"301"	"ILMN_1654939"	"TMED2"	"TMED2"	3353.01	0	1	NA	140.9433	21	2931.449	0	1	NA	135.8403	14	3235.969	0	1	NA	159.6869	18	1348.383	0	1	NA	71.23922	21	1609.211	0	1	NA	120.0581	19	3044.757	0	1	NA	173.1138	19	2034.571	0	1	NA	114.3377	12	3053.93	0	1	NA	215.7221	16	1126.595	0	1	NA	59.25932	23	1076.999	0	1	NA	68.47287	20	3184.896	0	1	NA	158.6658	22	2781.12	0	1	NA	160.7156	22	3020.215	0	1	NA	148.2996	18	1393.909	0	1	NA	96.41363	20	1217.648	0	1	NA	75.90432	19
"302"	"ILMN_1719316"	"TMED3"	"TMED3"	4367.376	0	1	NA	129.844	32	4051.231	0	1	NA	193.3488	21	4045.698	0	1	NA	145.9836	27	1777.118	0	1	NA	54.94677	28	2728.306	0	1	NA	90.26475	24	3798.579	0	1	NA	126.0821	20	3454.459	0	1	NA	119.7977	21	4150.343	0	1	NA	127.1358	37	1746.084	0	1	NA	53.75368	26	2419.295	0	1	NA	78.9448	32	4456.19	0	1	NA	92.11239	23	3808.443	0	1	NA	135.5427	27	4265.909	0	1	NA	125.4188	28	1746.629	0	1	NA	45.63648	40	2617.385	0	1	NA	129.7182	16
"303"	"ILMN_1804148"	"TMED4"	"TMED4"	531.3908	0	1	NA	21.54739	21	484.4877	0	1	NA	22.94259	33	499.062	0	1	NA	34.06258	14	748.1456	0	1	NA	27.58313	23	847.161	0	1	NA	44.78485	17	438.0432	0	1	NA	13.63531	24	436.4263	0	1	NA	21.47683	20	512.1879	0	1	NA	21.94262	25	536.9821	0	1	NA	40.25238	18	550.8161	0	1	NA	20.82377	30	440.4489	0	1	NA	23.30321	20	477.5384	0	1	NA	34.27702	26	569.404	0	1	NA	23.46829	26	796.6219	0	1	NA	30.03797	32	837.9371	0	1	NA	34.98888	24
"304"	"ILMN_1672405"	"TMED7"	"TMED7"	1459.379	0	1	NA	74.14336	23	1533.869	0	1	NA	110.166	12	1623.646	0	1	NA	112.5604	26	766.2372	0	1	NA	42.1757	31	989.0283	0	1	NA	52.91468	23	1247.229	0	1	NA	44.25152	29	986.6326	0	1	NA	65.67931	24	1285.663	0	1	NA	46.90405	25	582.5157	0	1	NA	35.20618	18	759.5551	0	1	NA	58.29455	19	1668.359	0	1	NA	58.28418	24	1041.106	0	1	NA	39.0634	15	1491.339	0	1	NA	54.54129	20	839.3894	0	1	NA	51.21545	25	1057.105	0	1	NA	33.04161	32
"305"	"ILMN_2186482"	"TMED7"	"TMED7"	1261.374	0	1	NA	39.09753	25	996.9465	0	1	NA	69.16063	21	1264.925	0	1	NA	86.85687	21	699.9938	0	1	NA	31.27216	26	796.1309	0	1	NA	42.66733	18	1134.983	0	1	NA	60.79276	25	857.498	0	1	NA	25.91935	22	1102.128	0	1	NA	41.792	34	521.8504	0	1	NA	18.44879	25	694.9462	0	1	NA	42.03483	20	1772.916	0	1	NA	67.29027	24	1225.833	0	1	NA	92.46119	22	1403.21	0	1	NA	116.798	20	642.2769	0	1	NA	44.05542	20	841.5817	0	1	NA	43.05886	23
"306"	"ILMN_1743655"	"TMED9"	"TMED9"	3444.449	0	1	NA	130.5966	31	2792.56	0	1	NA	149.3523	28	4272.48	0	1	NA	260.1229	31	2069.917	0	1	NA	114.7539	15	2333.259	0	1	NA	113.0964	20	3068.535	0	1	NA	134.7269	28	2753.937	0	1	NA	178.1955	24	4519.799	0	1	NA	370.7346	18	1973.032	0	1	NA	125.9296	24	1645.072	0	1	NA	113.6564	27	3887.68	0	1	NA	245.6245	15	3775.668	0	1	NA	274.0583	20	4447.239	0	1	NA	201.2065	31	2044.248	0	1	NA	126.5575	24	2309.639	0	1	NA	159.3401	20
"307"	"ILMN_1770742"	"TMEM55B"	"TMEM55B"	208.0349	0	1	NA	12.01329	27	309.6559	0	1	NA	17.16005	25	570.8209	0	1	NA	22.51679	24	353.5852	0	1	NA	18.18771	26	473.0486	0	1	NA	23.96532	24	173.2299	0	1	NA	8.4376	25	316.4214	0	1	NA	12.87371	25	488.7308	0	1	NA	17.37792	29	328.4969	0	1	NA	14.62662	24	286.2996	0	1	NA	14.86956	18	252.3289	0	1	NA	16.68581	29	310.1788	0	1	NA	16.19433	19	499.236	0	1	NA	32.82219	19	333.7651	0	1	NA	26.92824	16	384.7807	0	1	NA	18.50253	24
"308"	"ILMN_1781691"	"TRAK2"	"TRAK2"	731.5164	0	1	NA	45.2121	22	467.5591	0	1	NA	18.20969	29	452.3553	0	1	NA	28.71997	13	375.5224	0	1	NA	17.4983	16	524.057	0	1	NA	52.77394	10	668.6036	0	1	NA	43.97723	12	443.7112	0	1	NA	24.96984	21	493.9514	0	1	NA	15.60111	22	358.0735	0	1	NA	16.87036	13	370.1652	0	1	NA	22.12893	20	798.9665	0	1	NA	29.11963	28	551.7906	0	1	NA	39.60026	17	530.0118	0	1	NA	35.16318	27	385.0995	0	1	NA	27.74438	16	488.1069	0	1	NA	17.27776	27
"310"	"ILMN_1673275"	"TRAPPC2"	"TRAPPC2"	406.9271	0	1	NA	21.1817	19	350.1089	0	1	NA	15.32789	33	340.0808	0	1	NA	22.76012	20	245.7284	0	1	NA	14.01113	28	339.4722	0	1	NA	15.24907	22	367.5832	0	1	NA	11.39162	27	296.0577	0	1	NA	13.90954	25	385.5042	0	1	NA	20.81488	15	211.2549	0	1	NA	12.99932	23	206.8182	0	1	NA	13.85702	17	438.6615	0	1	NA	24.77749	24	341.1236	0	1	NA	19.66651	23	411.6418	0	1	NA	15.00845	23	208.6498	0	1	NA	13.44947	16	239.2179	0	1	NA	13.49899	18
"311"	"ILMN_2211122"	"TRAPPC2P1"	"TRAPPC2P1"	233.3175	0	1	NA	10.16045	29	329.9241	0	1	NA	19.96354	22	463.9805	0	1	NA	19.96701	19	320.1453	0	1	NA	15.92622	28	410.6478	0	1	NA	25.25353	22	178.5847	0	1	NA	9.40994	21	288.1779	0	1	NA	18.69526	18	411.2301	0	1	NA	17.11798	17	293.2619	0	1	NA	14.1907	28	310.7723	0	1	NA	13.13433	30	197.982	0	1	NA	10.51946	30	274.3025	0	1	NA	10.29923	31	410.6606	0	1	NA	23.63689	18	315.6821	0	1	NA	19.28447	23	367.9403	0	1	NA	18.76337	15
"312"	"ILMN_1692665"	"UNC5B"	"UNC5B"	226.661	0	1	NA	22.36336	13	180.7015	0	1	NA	12.79321	27	170.8896	0	1	NA	12.38634	28	109.7978	0.01688312	1	NA	5.173798	28	121.0106	0.003896104	1	NA	10.41698	17	209.3344	0	1	NA	9.343298	33	160.4201	0	1	NA	15.41937	21	162.287	0	1	NA	13.80083	15	103.431	0.001298701	1	NA	7.268211	28	98.61486	0.003896104	1	NA	6.26685	21	286.9788	0	1	NA	21.6753	28	145.5285	0	1	NA	7.486737	29	147.7627	0	1	NA	10.38896	26	101.2254	0	1	NA	6.940294	29	91.8315	0.01558442	1	NA	5.014287	24
"313"	"ILMN_2176502"	"UNC5B"	"UNC5B"	241.6519	0	1	NA	11.21186	20	169.8554	0	1	NA	14.67268	17	179.0313	0	1	NA	11.60934	14	91.59563	0.1779221	1	NA	6.926062	15	100.0439	0.06493507	1	NA	7.12323	28	246.3679	0	1	NA	14.17209	23	185.2986	0	1	NA	14.57111	24	160.0946	0	1	NA	10.50213	14	94.80754	0.009090909	1	NA	7.103473	23	96.71065	0.007792208	1	NA	5.061307	18	262.9949	0	1	NA	13.85176	18	160.4283	0	1	NA	6.862652	28	191.7362	0	1	NA	13.74461	28	85.62836	0.01558442	1	NA	4.417275	24	86.77448	0.02987013	1	NA	4.886548	21
"314"	"ILMN_1713491"	"VAMP2"	"VAMP2"	357.7699	0	1	NA	26.11851	21	391.9005	0	1	NA	16.18904	24	648.3402	0	1	NA	40.24541	20	481.4849	0	1	NA	17.07087	27	551.4873	0	1	NA	31.98594	26	283.5317	0	1	NA	13.8598	21	401.6124	0	1	NA	16.85491	23	561.2504	0	1	NA	27.66923	21	410.4019	0	1	NA	21.10207	16	496.2378	0	1	NA	33.36108	12	333.283	0	1	NA	14.00209	16	334.4485	0	1	NA	18.01642	30	453.25	0	1	NA	19.89323	17	389.9759	0	1	NA	24.81236	13	512.4235	0	1	NA	27.78935	22
"315"	"ILMN_1664175"	"VAMP4"	"VAMP4"	201.1737	0	1	NA	9.079006	12	219.0861	0	1	NA	15.16918	20	250.6227	0	1	NA	16.62827	13	131.6457	0.001298701	1	NA	13.89615	13	161.7099	0.001298701	1	NA	11.23573	15	223.0117	0	1	NA	14.85038	24	184.7128	0	1	NA	8.840631	13	215.3248	0	1	NA	22.05204	14	143.6425	0	1	NA	10.45126	16	115.2929	0.001298701	1	NA	10.25107	16	286.6169	0	1	NA	21.05223	21	196.8462	0	1	NA	10.41022	17	202.9401	0	1	NA	17.36032	14	107.6203	0	1	NA	9.114721	16	155.5425	0	1	NA	12.4221	17
"316"	"ILMN_1809467"	"VAMP5"	"VAMP5"	1693.323	0	1	NA	76.36202	22	1963.922	0	1	NA	106.8513	11	2224.717	0	1	NA	197.9654	14	753.1363	0	1	NA	54.15234	12	1177.668	0	1	NA	65.6359	16	1253.179	0	1	NA	53.54332	18	1381.995	0	1	NA	67.31956	31	1694.731	0	1	NA	90.16715	23	642.6268	0	1	NA	36.00376	24	789.8158	0	1	NA	44.58253	28	1710.03	0	1	NA	60.46243	21	1466.084	0	1	NA	106.7387	21	1764.855	0	1	NA	123.1247	22	604.2969	0	1	NA	28.82096	12	1053.252	0	1	NA	108.6039	14
"317"	"ILMN_1800721"	"VPS13A"	"VPS13A"	168.7845	0	1	NA	15.6102	18	123.6686	0.005194805	1	NA	8.491722	28	148.2741	0	1	NA	9.425676	30	125.1312	0.002597403	1	NA	10.20256	17	118.7205	0.006493506	1	NA	8.023042	16	179.9953	0	1	NA	15.65026	19	122.7173	0	1	NA	8.207058	19	143.9841	0	1	NA	11.11012	19	94.90033	0.009090909	1	NA	6.683932	20	116.3526	0.001298701	1	NA	8.075125	22	163.6064	0	1	NA	10.50859	23	138.0249	0	1	NA	10.99676	26	154.5058	0	1	NA	8.646806	30	94.62685	0.001298701	1	NA	4.853766	29	97.94983	0.005194805	1	NA	7.521911	20
"318"	"ILMN_2414826"	"VPS13A"	"VPS13A"	152.7519	0	1	NA	11.99265	16	118.934	0.01298701	1	NA	5.006946	24	156.6201	0	1	NA	10.40012	28	111.6974	0.01168831	1	NA	7.091283	22	119.9441	0.005194805	1	NA	8.949646	21	192.2376	0	1	NA	15.0695	18	136.3132	0	1	NA	7.456966	15	163.0048	0	1	NA	12.94657	15	121.9974	0	1	NA	10.90573	22	109.574	0.002597403	1	NA	7.965018	23	178.5113	0	1	NA	9.385544	28	144.6299	0	1	NA	8.787684	18	156.0767	0	1	NA	23.01943	12	112.4391	0	1	NA	8.128878	19	120.8388	0	1	NA	10.14708	16
"320"	"ILMN_2344850"	"VPS26A"	"VPS26A"	1152.145	0	1	NA	38.42469	26	1320.362	0	1	NA	67.90263	20	1649.02	0	1	NA	145.3445	17	512.4669	0	1	NA	24.3583	14	803.0231	0	1	NA	47.68107	15	984.4536	0	1	NA	46.82946	20	1131.008	0	1	NA	31.63746	30	1358.4	0	1	NA	39.30318	38	469.2577	0	1	NA	24.95376	20	671.4695	0	1	NA	48.20872	25	1636.198	0	1	NA	63.36678	25	1255.759	0	1	NA	68.71313	32	1451.922	0	1	NA	84.9524	18	562.1138	0	1	NA	44.91052	21	726.979	0	1	NA	41.65283	21
"321"	"ILMN_1802519"	"VPS36"	"VPS36"	432.1497	0	1	NA	25.93507	12	307.9094	0	1	NA	15.59141	27	332.0222	0	1	NA	20.34588	28	214.8798	0	1	NA	8.665773	24	291.2061	0	1	NA	11.38644	18	384.7456	0	1	NA	17.12745	25	279.4042	0	1	NA	12.30759	28	300.3366	0	1	NA	13.98048	20	179.8804	0	1	NA	11.74526	13	236.8191	0	1	NA	11.16387	28	513.9014	0	1	NA	15.57591	26	301.5991	0	1	NA	17.81041	26	325.8973	0	1	NA	17.29672	19	204.4706	0	1	NA	10.56015	15	247.638	0	1	NA	6.584186	36
"322"	"ILMN_1692865"	"VPS37D"	"VPS37D"	213.0352	0	1	NA	12.47479	18	185.9976	0	1	NA	12.5686	24	239.5365	0	1	NA	19.42291	17	328.2731	0	1	NA	15.05188	16	335.0436	0	1	NA	14.69718	26	162.9168	0	1	NA	8.252837	15	169.9003	0	1	NA	8.678272	18	200.5442	0	1	NA	8.543476	20	299.7899	0	1	NA	13.74614	18	256.6691	0	1	NA	14.07888	21	166.4295	0	1	NA	8.141833	25	162.3776	0	1	NA	8.986065	26	221.7995	0	1	NA	10.9994	26	284.5247	0	1	NA	12.99483	22	284.2928	0	1	NA	13.49911	26
"325"	"ILMN_1658619"	"WWC1"	"WWC1"	78.94492	0.674026	1	NA	4.872444	26	79.86153	0.6467533	1	NA	4.649837	26	93.07547	0.2597403	1	NA	8.299349	25	153.2857	0	1	NA	8.495777	26	246.309	0	1	NA	15.49112	26	70.80505	0.5519481	1	NA	5.531736	17	97.29456	0.01948052	1	NA	4.424508	27	87.55504	0.07532468	1	NA	3.804807	38	172.5027	0	1	NA	8.541712	32	177.9129	0	1	NA	6.190706	24	64.50506	0.5402597	1	NA	2.733684	26	89.01376	0.02467532	1	NA	8.057477	17	83.63612	0.04025974	1	NA	3.398379	29	167.5754	0	1	NA	8.199018	28	182.2088	0	1	NA	10.57052	22
"326"	"ILMN_1651769"	"ZFYVE16"	"ZFYVE16"	192.6435	0	1	NA	10.80201	22	179.5317	0	1	NA	13.68879	14	190.9269	0	1	NA	11.14587	20	128.0802	0.002597403	1	NA	7.0769	25	145.5334	0.001298701	1	NA	8.482259	23	176.8554	0	1	NA	15.38665	16	156.4323	0	1	NA	8.354199	21	172.953	0	1	NA	18.54462	15	90.22866	0.01428571	1	NA	3.581492	13	129.22	0	1	NA	7.641683	20	185.4929	0	1	NA	16.50203	21	155.4733	0	1	NA	13.71761	22	191.0577	0	1	NA	13.25975	21	108.5363	0	1	NA	8.788424	21	114.463	0.001298701	1	NA	8.033323	19
"327"	"ILMN_1799890"	"ZFYVE20"	"ZFYVE20"	692.0361	0	1	NA	34.44214	17	726.9191	0	1	NA	49.11981	24	786.3341	0	1	NA	28.71189	26	373.7041	0	1	NA	17.6586	23	505.8168	0	1	NA	22.68573	23	599.2857	0	1	NA	21.95315	25	679.0706	0	1	NA	34.7514	16	899.0195	0	1	NA	43.18634	17	325.8957	0	1	NA	12.73618	24	389.1865	0	1	NA	22.21658	22	778.17	0	1	NA	28.10104	23	795.6129	0	1	NA	36.41584	27	960.6256	0	1	NA	78.0096	16	312.4998	0	1	NA	18.17713	22	438.3012	0	1	NA	17.81864	31
"328"	"ILMN_2197030"	"ZFYVE21"	"ZFYVE21"	1039.379	0	1	NA	61.47156	21	707.5153	0	1	NA	33.55656	27	771.3334	0	1	NA	65.0388	20	448.2654	0	1	NA	26.28575	17	728.3972	0	1	NA	38.27892	20	887.988	0	1	NA	32.14275	25	701.2459	0	1	NA	28.41436	22	877.1819	0	1	NA	42.59888	24	364.7865	0	1	NA	21.51467	20	593.7708	0	1	NA	34.89473	19	1126.003	0	1	NA	57.29276	25	677.603	0	1	NA	20.95549	29	871.8397	0	1	NA	31.18105	22	434.4773	0	1	NA	17.61364	26	683.1611	0	1	NA	33.63892	24
"329"	"ILMN_2404063"	"APP"	"APP"	359.5373	0	1	NA	8.385675	28	776.319	0	1	NA	31.30433	34	494.4153	0	1	NA	23.39606	30	336.8427	0	1	NA	10.93375	31	389.4697	0	1	NA	18.22343	28	1083.938	0	1	NA	35.81676	22	832.9937	0	1	NA	26.13452	35	764.0453	0	1	NA	25.10601	37	218.7734	0	1	NA	8.635917	30	152.2449	0	1	NA	7.722202	33	629.698	0	1	NA	25.74759	28	637.7668	0	1	NA	28.69435	24	1129.112	0	1	NA	34.28174	29	292.7433	0	1	NA	14.38633	28	307.7625	0	1	NA	13.79914	34
"330"	"ILMN_2404065"	"APP"	"APP"	403.6503	0	1	NA	29.26472	17	1110.159	0	1	NA	101.391	13	662.9172	0	1	NA	53.05799	29	352.6982	0	1	NA	21.58448	14	505.6431	0	1	NA	32.34445	22	1147.086	0	1	NA	60.22647	19	930.8976	0	1	NA	52.1063	21	1076.081	0	1	NA	83.03153	30	219.1822	0	1	NA	12.27137	34	146.0606	0	1	NA	5.470157	15	848.3168	0	1	NA	44.8185	22	859.5753	0	1	NA	71.95943	12	1627.482	0	1	NA	77.89674	26	330.3966	0	1	NA	22.04025	16	414.6107	0	1	NA	29.09098	16
"331"	"ILMN_1653283"	"APP"	"APP"	132.9059	0.001298701	1	NA	5.952583	30	222.3555	0	1	NA	13.73695	28	134.7491	0.001298701	1	NA	6.586721	26	94.10471	0.125974	1	NA	7.190864	25	123.9813	0.003896104	1	NA	6.199325	20	236.1576	0	1	NA	11.63147	23	191.7019	0	1	NA	14.46681	24	161.3496	0	1	NA	7.598486	27	84.37859	0.03766234	1	NA	4.833849	22	95.846	0.009090909	1	NA	5.385005	31	156.9115	0	1	NA	10.2254	26	170.8039	0	1	NA	15.81626	22	240.8053	0	1	NA	17.18303	27	93.05629	0.002597403	1	NA	5.607057	26	100.0376	0.002597403	1	NA	5.145885	27
"332"	"ILMN_1674243"	"TFRC"	"TFRC"	2712.552	0	1	NA	121.4032	20	2659.47	0	1	NA	136.4893	29	3055.785	0	1	NA	135.0886	26	884.5665	0	1	NA	41.37904	21	915.546	0	1	NA	29.99944	30	2665.746	0	1	NA	55.77961	24	3139.731	0	1	NA	154.9287	14	3462.606	0	1	NA	128.8909	22	885.4874	0	1	NA	41.79363	22	826.254	0	1	NA	31.53585	34	3601.5	0	1	NA	86.72737	35	2907.403	0	1	NA	88.35406	23	3783.238	0	1	NA	155.7166	23	977.8827	0	1	NA	52.15779	25	877.8517	0	1	NA	37.10482	24
"333"	"ILMN_2130411"	"KDELR1"	"KDELR1"	3126.927	0	1	NA	82.17576	33	2090.477	0	1	NA	90.29583	24	2681.385	0	1	NA	113.3237	24	1397.944	0	1	NA	59.67318	17	1959.022	0	1	NA	78.17065	30	2769.227	0	1	NA	130.1519	22	2125.577	0	1	NA	72.19872	30	2430.619	0	1	NA	104.3988	28	1210.916	0	1	NA	56.73293	32	1159.602	0	1	NA	51.57579	19	3069.508	0	1	NA	100.3488	37	2359.446	0	1	NA	85.94403	30	2430.054	0	1	NA	104.426	30	1336.931	0	1	NA	52.18275	25	1572.514	0	1	NA	63.12593	23
"334"	"ILMN_1718769"	"ITSN1"	"ITSN1"	549.9753	0	1	NA	34.11052	27	280.3646	0	1	NA	17.74987	23	270.8544	0	1	NA	17.06654	22	167.7958	0	1	NA	7.438895	28	251.785	0	1	NA	8.372275	23	490.4092	0	1	NA	23.38227	22	253.1061	0	1	NA	10.35449	22	277.7339	0	1	NA	19.69346	21	168.4164	0	1	NA	10.56619	30	210.7976	0	1	NA	9.693301	21	571.898	0	1	NA	26.68038	23	278.9313	0	1	NA	20.78002	23	230.496	0	1	NA	13.53922	22	154.1587	0	1	NA	8.719579	33	202.9561	0	1	NA	13.98499	19
"335"	"ILMN_1672741"	"ITSN1"	"ITSN1"	106.1074	0.1233766	1	NA	8.108014	20	85.27086	0.5350649	1	NA	6.568461	16	97.37208	0.1818182	1	NA	7.533819	20	65.59217	0.7922078	1	NA	3.155255	24	81.50377	0.4051948	1	NA	4.375761	28	95.79329	0.03506494	1	NA	4.481839	21	88.19438	0.07402597	1	NA	5.631213	23	79.8144	0.2207792	1	NA	5.981743	28	57.64043	0.7571428	1	NA	4.160795	21	61.04078	0.7558442	1	NA	3.826179	27	79.50088	0.1116883	1	NA	6.518027	25	77.91416	0.1207792	1	NA	6.438462	12	66.79983	0.3909091	1	NA	3.08672	18	53.75454	0.812987	1	NA	7.422206	15	68.66335	0.3844156	1	NA	4.382349	34
"337"	"ILMN_1733511"	"GOLGA3"	"GOLGA3"	3248.73	0	1	NA	65.83195	24	2535.976	0	1	NA	114.4864	24	2490.596	0	1	NA	85.16669	26	525.7902	0	1	NA	23.42613	21	1085.438	0	1	NA	45.31416	30	2649.606	0	1	NA	75.4384	25	2123.137	0	1	NA	82.50811	26	2654.888	0	1	NA	99.34392	26	571.7354	0	1	NA	25.85874	24	796.3113	0	1	NA	21.69971	30	3275.17	0	1	NA	99.60043	26	2658.515	0	1	NA	86.86865	36	2906.115	0	1	NA	94.9875	22	490.6374	0	1	NA	23.67111	25	823.015	0	1	NA	31.73635	21
"338"	"ILMN_2230579"	"RABGEF1"	"RABGEF1"	260.0175	0	1	NA	15.8067	27	200.439	0	1	NA	13.1309	35	228.5598	0	1	NA	16.56995	26	144.9241	0	1	NA	5.36371	21	205.3185	0	1	NA	20.87419	21	211.9665	0	1	NA	10.2603	30	186.7897	0	1	NA	10.08696	31	182.4356	0	1	NA	10.51885	23	112.5471	0	1	NA	6.005124	15	162.521	0	1	NA	12.87634	17	301.5098	0	1	NA	14.55833	27	240.5046	0	1	NA	11.93732	26	236.3035	0	1	NA	14.4965	26	125.6555	0	1	NA	6.395235	23	178.6269	0	1	NA	10.95469	26
"339"	"ILMN_2230577"	"RABGEF1"	"RABGEF1"	314.686	0	1	NA	17.99413	20	305.4284	0	1	NA	20.40728	24	251.1794	0	1	NA	20.098	15	175.1422	0	1	NA	18.17367	11	227.7717	0	1	NA	15.742	25	233.5607	0	1	NA	14.93332	25	230.41	0	1	NA	13.66526	21	250.9662	0	1	NA	16.43998	16	141.1373	0	1	NA	8.836072	15	175.1599	0	1	NA	9.479462	17	302.0055	0	1	NA	17.28131	21	236.6369	0	1	NA	13.4827	25	217.7601	0	1	NA	14.37792	15	129.9875	0	1	NA	9.49168	21	198.4053	0	1	NA	11.16043	29
"340"	"ILMN_1776297"	"GOLGA4"	"GOLGA4"	217.5996	0	1	NA	9.331003	24	236.3222	0	1	NA	11.69172	23	341.0428	0	1	NA	31.88433	15	181.9153	0	1	NA	12.73415	16	226.1572	0	1	NA	26.68583	13	203.5623	0	1	NA	10.81959	14	207.558	0	1	NA	9.016253	25	323.8635	0	1	NA	17.55409	31	186.3606	0	1	NA	7.693807	20	164.0378	0	1	NA	12.13001	14	245.0122	0	1	NA	18.9561	15	285.0718	0	1	NA	15.07694	22	317.9851	0	1	NA	15.24554	22	194.0013	0	1	NA	16.57189	19	210.3977	0	1	NA	15.48374	16
"341"	"ILMN_1773741"	"GOLGA5"	"GOLGA5"	924.7247	0	1	NA	60.89318	18	835.0154	0	1	NA	65.13121	19	1137.673	0	1	NA	94.62363	18	430.6765	0	1	NA	33.4301	14	578.9332	0	1	NA	25.81487	24	788.2647	0	1	NA	34.47222	21	886.5253	0	1	NA	48.04557	20	1101.928	0	1	NA	42.8541	20	386.4346	0	1	NA	19.33302	24	535.5732	0	1	NA	26.04048	16	990.1306	0	1	NA	40.01363	21	842.2807	0	1	NA	45.76954	24	1094.298	0	1	NA	38.10806	28	442.5388	0	1	NA	24.14645	28	550.5988	0	1	NA	45.04671	19
